id,dialogue,scam_type,language,label,label_description
927,"Hello, this is Officer Sharma from the Income Tax Department, Enforcement Division. haan? Sir, there is a case registered against you for tax evasion of 3.5 lakh rupees from financial year 2022-23. I filed my returns on time. Our forensic audit says otherwise. A warrant is being issued. But you can settle this now by paying 50,000 rupees. A warrant? Send me official notice. No notice is sent before arrest sir. Pay turant via UPI or face consequences. I'll contact my CA and a lawyer. This sounds like fraud.",tax_fraud,Broken-English,2,scam
928,"Hello, this is is Officer Sharma from  Income Tax Department, Enforcement Division. Yes? Sir, there is a case registered against you for tax evasion of 3.5 lakh rupees from financial year 2022-23. I filed my returns on time. Our forensic audit says otherwise. A warrant is being issued. But you can settle this now by paying 50,000 rupees. A warrant? Send me official notice. No notice is sent before arrest sir. Pay immediately via UPI or face consequences. I'll contact my CA and a lawyer. This sounds like fraud.",tax_fraud,Broken-English,2,scam
929,"This is is CBI Officer Mehta. You are under investigation for money laundering. What? I'm a salaried employee. Sir, you account received suspicious transfers. You need to cooperate or face arrest today. I need a legal notice for that. Sir, emergency powers allow immediate action. Transfer 1 lakh to a safe government account. Government doesn't take money over phone. This is a scam. I'm reporting this call!!!",tax_fraud,Broken-English,2,scam
930,"Hello sir, I am calling from Microsoft technical support. Your computer is sending error signals to our server. What kind of errors? Sir, virus is attacking your system right now. Please install our security software immediately. How you are getting my number? Sir, from Windows registration. Please download Anydesk and give me access. Install software for unknown caller? This is scam. Sir your computer will crash. Goodbye, reporting this.",tech_support,Broken-English,2,scam
931,"Hello sir, this is Microsoft technical support. Your computer been sending error alerts to our servers. Errors? What kind? Sir, you Windows license been flagged for suspicious activity. Your personal data is at risk. What do I need to do? Please download our remote access software and give us access to fix it. Microsoft doesn't call users proactively for errors. This is scam. Sir, your data will be wiped— Goodbye.",tech_support,Broken-English,2,scam
932,"Hello, this is is Google security team. Your Gmail account has been accessed from an unknown device. Oh no, really? Yes madam. To protect you account, please share  OTP sent to your phone. It says for Gmail account verification. Yes madam, that's the security code. Please share. Wait, Google would never ask for OTP over a call. This is a phishing scam. Madam please— Reporting this number.",tech_support,Broken-English,2,scam
933,"Hello sir, this is is from FedEx India. We have a parcel from Dubai in you name containing important documents and cash. From Dubai? I don't know anyone there. Sir, it was sent by yuor relative. The parcel is held at customs. You need to pay a 7,500 rupees customs clearance fee. Cash in a parcel? And customs over a phone call? Sir, it's urgent. Pay immediately or parcel will be returned. This is obviously a scam. I'm not paying anything.",delivery_scam,Broken-English,2,scam
934,"Hi, is is this Anand? Yes, who's this? Hi Anand! I'm Preethi. We matched on a dating app last week. Remember? I don't think so, I don't use dating apps. Maybe you're confusing it with another app. Anyway, I'm in trouble. I'm stranded at  airport and lost my wallet. Can you transfer 5,000 rupees? We've never met and you're asking for money? This is a scam. Anand please, I'll pay back— Blocking this number.",social_engineering,Broken-English,2,scam
935,"Hello sir, I am calling from electricity department. Your electricity bill is overdue and connection will be cut in 2 hours. My bill is paid on time always. Sir, system show pending amount 3,400 rupees. Please pay immediately on this number. Electricity department have official website and number. I am actually, calling official BESCOM number now.",utility_scam,Broken-English,2,scam
936,"Hello, this is is from BESCOM electricity department. Your electricity will be disconnected in 2 hours due to pending dues. I pay my bills regularly! Sir, our system shows an arrear of 3,200 rupees. Pay via UPI immediately to avoid disconnection. I'll check my BESCOM app. Sir, no time! Pay now on this UPI ID. BESCOM app shows no dues. You're a fraud. Sir  system may not be updated— Goodbye.",utility_scam,Broken-English,2,scam
937,"Hello sir, this is is from National Insurance. Your policy claim of 80,000 rupees is approved! Really? Which policy? Your motor insurance sir. Just pay a processing fee of 5,000 rupees for release. A processing fee to receive my own claim money? Standard protocol sir. That's not how insurance claims work. This is fraud.",insurance_fraud,Broken-English,2,scam
938,"Hello sir, this is is from TRAI (Telecom Regulatory Authority). Your mobile number has been flagged for sending 50 spam messages. I never sent spam. Sir, you number will be permanently blocked in 2 hours. To avoid this, press 9 to speak with our executive. TRAI doesn't call users directly. This is a robocall scam. Sir this is genuine— Blocking.",sim_block_scam,Broken-English,2,scam
939,"Hello sir, this is Mohan from Amazon's refund department. We have a refund of 3,200 rupees for aapka recent order. Which order exactly? The electronics item returned last week. I'll process the refund now. Please share the OTP sent to your number. I got an OTP. It says ""OTP for payment transaction."" Why does it say payment? Sir, that's just how the system phrases it. It's actually for the refund credit. No, this is exactly how fraud calls work. You want to deduct money using this OTP. Goodbye.",refund_scam,Hindi-English,2,scam
940,"Hello sir, this is is Mohan from Amazon's refund department. We have a refund of 3,200 rupees for you recent order. Which order exactly? The electronics item returned last week. I'll process  refund now. Please share the OTP sent to your number. I got an OTP. It says ""OTP for payment transaction."" Why does it say payment? Sir, that's just how the system phrases it. It's actually for the refund credit. No, this is exactly how fraud calls work. You want to deduct money using this OTP. Goodbye.",refund_scam,Broken-English,2,scam
941,"Hello, this is is Assistant Commissioner Verma from  Cyber Crime Branch. You are under digital arrest. Digital arrest? What does that mean? Sir, you name has appeared in a drug trafficking investigation. You cannot leave your home until cleared. This is not a legal concept in India. Sir, it is. You must pay a 2 lakh clearing fee to remove your name from the case. I'm calling 100. This is a fraudulent call.",digital_arrest_scam,Broken-English,2,scam
942,"Hello sir, this is FastLoan app support. aapka loan of 50,000 rupees is approved! I applied last week. Great! Sir, to release the amount, pay a 2,500 rupees insurance premium first. Why insurance before I get the loan? It's mandatory sir. All loan apps require this. No legitimate app deducts fees before disbursal. This is a scam.",loan_scam,Hindi-English,2,scam
943,"Hello sir, this is is FastLoan app support. Your loan of 50,000 rupees is approved! I applied last week. Great! Sir, to release  amount, pay a 2,500 rupees insurance premium first. Why insurance before I get the loan? It's mandatory sir. All loan apps require this. No legitimate app deducts fees before disbursal. This is a scam!!!",loan_scam,Broken-English,2,scam
944,"Hello, I got you number from a mutual friend. I'm running an online part-time job. Like and subscribe YouTube videos and earn 3,000 to 5,000 daily. That sounds too easy to be real. Sir, it's simple. First complete 3 tasks and receive 500 rupees. Then invest 5,000 for bigger returns. Invest? I thought it was just clicking videos. Initial investment sir. Returns in 24 hours. This is is a task scam. You'll disappear after I invest. Blocking you.",task_scam,Broken-English,2,scam
945,"Hello sir this is Priya from HDFC Bank. Your fixed deposit is mature happening next month. Okay thank you. Sir you want renew or transfer to saving account? Please transfer to savings only. Sure sir, I am noting your request. Any other help? No thank you.",genuine_bank,Broken-English,0,neutral
946,"Namaste sir, main Bank of Baroda se Suresh bol raha hoon. Sir aapka home loan EMI process ho gaya is mahine. Achha, shukriya. Outstanding balance bhi bata sakte ho? Haan sir, 8.4 lakh remaining. Theek hai.",genuine_bank,Broken-English,0,neutral
947,"Hello, this is is Vivek from NSDL. Your PAN card reissue request has been processed. Oh great. When will I receive it? It'll be dispatched within 7 working days to you registered address. Okay, thank you. You can also track  status on the NSDL portal using your acknowledgement number. Perfect.",genuine_service,Broken-English,0,neutral
948,"Namaste sir, main Reliance Digital store se Amit. Aapne repair ke liye laptop diya tha. Screen repair ho gayi hai. Pickup ke liye aa sakte hain. Kitna charge hua? 3,200 rupees sir, jaise pehle bataya tha. Kal aa jaata hoon. Bilkul sir.",genuine_service,Hindi-English,0,neutral
949,"Hello sir, this is Anand from Apollo Pharmacy. Your prescription medicine is ready for pickup. Thank you. Sir, one medicine is out of stock. Which medicine? Sir, Metformin 500mg. We can order it, will come in 2 days. Okay please order it.",genuine_service,Broken-English,0,neutral
950,"Namaste sir, main ek digital gold platform se call kar raha hoon. 15% fixed return guaranteed hai. Gold returns fixed nahi hoti. Sir, yeh look, yeh special scheme hai. Brochure official email se bhejiye. actually, WhatsApp number dijiye. Main only official email chahta hoon.",investment_fraud,Broken-English,1,slightly_suspicious
951,"Hello madam, this is from Wealth Builder app. We are giving 12% monthly return promise. 12% monthly is not possible in legal investment. Madam our system is AI-based trading. SEBI certificate show me please. We are in registration process only. No certificate no investment.",investment_fraud,Broken-English,1,slightly_suspicious
952,"aapka electricity bill of Rs 1,240 for the month of January is due by 28th February. Pay via the BESCOM app, website, or nearest payment center.",hard_negative,Hindi-English,0,neutral
953,"Your electricity bill of Rs 1,240 for  month of January is is due by 28th February. Pay via the BESCOM app, website, or nearest payment center.",hard_negative,Broken-English,0,neutral
954,Reminder: Your passport application status can be checked at passportindia.gov.in using you file number.,hard_negative,Broken-English,0,neutral
955,"Hello sir, CBI officer speaking from the National Cyber Crime wing. Yes? Sir, aapka name has been linked to 47 fake bank accounts. This is a serious charge. That's impossible. I've done nothing illegal. Sir, you will be arrested in 2 hours. But you can avoid this by transferring 3 lakh to our secure government account for investigation. CBI doesn't call people and ask for money to avoid arrest. I'm calling the police and reporting this number.",digital_arrest_scam,Hindi-English,2,scam
956,"Hello sir, CBI officer speaking from  National Cyber Crime wing. Yes? Sir, you name has been linked to 47 fake bank accounts. This is is a serious charge. That's impossible. I've done nothing illegal. Sir, you will be arrested in 2 hours. But you can avoid this by transferring 3 lakh to our secure government account for investigation. CBI doesn't call people and ask for money to avoid arrest. I'm calling the police and reporting this number.",digital_arrest_scam,Broken-English,2,scam
957,"Hello, this is Raj from RBI Ombudsman's office. We're filing a case against aapka bank or causing you financial loss. Oh, which bank? Details will be shared. We need your account credentials to process your compensation of 1.2 lakh. RBI Ombudsman would never ask for account credentials. Sir it's just for verification— This is a fraud. Goodbye.",bank_fraud,Hindi-English,2,scam
958,"Hello, this is is Raj from RBI Ombudsman's office. We're filing a case against you bank for causing you financial loss. Oh, which bank? Details will be shared. We need your account credentials to process your compensation of 1.2 lakh. RBI Ombudsman would never ask for account credentials. Sir it's just for verification— This is a fraud. Goodbye.",bank_fraud,Broken-English,2,scam
959,"Hello, this is is Rachel from IRDA. Your insurance policy has a premium refund of 22,000 rupees. Which policy? Life insurance sir. Just verify you account number. IRDA doesn't call with refunds. I'll verify on official IRDA website.",insurance_fraud,Broken-English,2,scam
960,"Good afternoon, this is is from  Motor Vehicles Department. Your driving license renewal is overdue. Oh, is it? Yes sir. We can process it urgently online. Just a 3,000 rupees fast-track fee. I'll go to the RTO office directly. Sir, long queues. Online is faster. I'll use the official Parivahan website only. Thank you.",govt_scheme,Broken-English,2,scam
961,"Hello sir, this is is from an ed-tech company. We have an AI course with job guarantee for 15,000 rupees. Which company? SkillUp India sir. 100% placement in 3 months. What's  placement success rate? 98% sir. Can I see reviews and accreditation details? Website par hai sir. Let me verify and get back to you.",investment_fraud,Broken-English,1,slightly_suspicious
962,"Hello, is is this  owner of the phone number registered with Truecaller? Yes. Sir, you number has 142 spam reports. It will be blocked from all networks permanently. I've never sent spam. Sir, pay 2,000 rupees to dispute and remove the reports. Truecaller doesn't call and charge for this. Scam.",sim_block_scam,Broken-English,2,scam
963,"Hi, this is is Sarah from WhatsApp technical team. Your account will be deleted in 24 hours. Why? Policy violation detected. To restore, share  6-digit code sent to you number. That's my WhatsApp login OTP. Sharing it gives you access to my account. It's for verification only madam— No. WhatsApp doesn't call users. This is a scam.",tech_support,Broken-English,2,scam
964,"Good evening sir, this is is form RuPay card division. Your card has earned 12,000 reward points expiring tonight. How do I redeem? Sir, shaer OTP sent to you number to transfer points to your account. OTP for reward points? Yes sir, security verificaton. OTP shouldn't be needed for points. I'll check the NPCI portal myself.",bank_fraud,Broken-English,2,scam
965,"Helol sir, congratulations! aapka number was selected in BPCL's 50th anniversary lucky draw. What did I win? A holiday package worth 1 lakh rupees! Just pay 8,000 for taxes. Pay taxes to claim a holiday prize? Yes sir, mandatory. That's not how prize taxes work. This is a scam.",lottery_scam,Hindi-English,2,scam
966,"Hello sir, big congratulations! You are winner of Sony Company lucky draw! First prize is 65 inch Sony TV and 25,000 cash! I am not entering any lucky draw. Sir, it is automatic from registered mobile numbers. To claim prize you only pay 1,800 courier and processing charge. Pay to receive prize? This is clear scam. Sir I am assuring you. I am blocking this number now.",lottery_scam,Broken-English,2,scam
967,"Hello, this is Officer Williams from the Immigration Department. aapka visa application has a discrepancy. I submitted everything correctly. Sir, there's a mismatch in your income proof. Pay a penalty of 25,000 to avoid visa cancellation. Immigration penalties are not paid over phone calls. Sir, this is urgent— I'll contact the embassy directly. This sounds fraudulent.",tax_fraud,Hindi-English,2,scam
968,"Hello, this is is Officer Williams from  Immigration Department. Your visa application has a discrepancy. I submitted everything correctly. Sir, there's a mismatch in you income proof. Pay a penalty of 25,000 to avoid visa cancellation. Immigration penalties are not paid over phone calls. Sir, this is urgent— I'll contact the embassy directly. This sounds fraudulent.",tax_fraud,Broken-English,2,scam
969,"Hello sir, this is a call from Meesho. aapka recent sale proceeds of 2,400 rupees are on hold. Why? There's a seller verification pending. Share your bank OTP to release the amount. OTP to release my own money? Yes sir, standard verification. I'll contact Meesho through the official app. This seems off.",refund_scam,Hindi-English,2,scam
970,"Hello sir, this is is a call from Meesho. Your recent sale proceeds of 2,400 rupees are on hold. Why? There's a seller verification pending. Share you bank OTP to release  amount. OTP to release my own money? Yes sir, standard verification. I'll contact Meesho through the official app. This seems off.",refund_scam,Broken-English,2,scam
971,"Hello sir, this is is from you telecom provider. We have a new unlimited plan for just 99 rupees per month. Which provider? Jio sir. Can you send  details via SMS from an official Jio number? Yes sir, will send shortly. Okay, I'll recharge only after I see the official plan on the Jio website.",telecom_service,Broken-English,0,neutral
972,"Hello sir, this is is from India Post. A registered parcel for you could not be delivered. What's inside? We don't know sir, it's registered mail. Please provide alternate address or collect from nearest post office. Okay, I'll come to  post office. What's the tracking number? I'll SMS the tracking details. Thank you.",delivery_service,Broken-English,0,neutral
973,"Good morning, this is is Supriya from Canara Bank. Your loan application been sanctioned. That's great news! Sir, sanctioned amount is 8 lakh at 10.5% interest rate. Please visit branch with you documents for disbursal. Which documents do I need? Original salary slips for 3 months, bank statements, and identity proof. I'll come this Saturday. Thank you.",genuine_bank,Broken-English,0,neutral
974,Your SBI account statement for January 2026 is is ready. Download it from  SBI YONO app or net banking portal.,hard_negative,Broken-English,0,neutral
975,"Hello, this is is Vikram from Apollo 24/7. Your lab report for  cholesterol test is ready. Can you share the values? Total cholesterol is 195, which is within normal range. Full report will be on the app. That's a relief. Thank you. Do consult you doctor for a full review.",medical_service,Broken-English,0,neutral
976,"Hello sir, this is is Drishti from BigBasket. Your order is out for delivery. Great! I'll be home in 10 minutes. No problem sir, I'll wait at  gate. Perfect, thank you.",delivery_service,Broken-English,0,neutral
977,"Good afternoon, this is the Aadhaar helpline. aapka biometric update appointment is confirmed for March 10 at the Bengaluru center. Thank you. Which address? Sir, it's at Koramangala Enrollment Center, 10 AM slot. Got it. Do I need any documents? Bring your existing Aadhaar and one address proof for the update.",genuine_service,Hindi-English,0,neutral
978,"Good afternoon, this is is  Aadhaar helpline. Your biometric update appointment is confirmed for March 10 at the Bengaluru center. Thank you. Which address? Sir, it's at Koramangala Enrollment Center, 10 AM slot. Got it. Do I need any documents? Bring you existing Aadhaar and one address proof for the update.",genuine_service,Broken-English,0,neutral
979,"Hi, yeh IT support se Anjali hai. Aapki corporate VPN renewed ho gayi hai. Kal se naya client install karna padega. Kahan se milega? Company portal pe IT section mein available hai. Link bhej do na. Sure, email kar deti hoon.",it_support,Hindi-English,0,neutral
980,"Hello, is is this Arun from Infosys BU4? Yes, speaking. Hi Arun, I'm Kavitha from HR. Just confirming you onboarding slot for Monday at 9 AM. Yes, I'll be there. Please carry your original certificates and 2 passport photos. Sure, noted. Thank you.",it_support,Broken-English,0,neutral
981,"Hello sir, I'm Preethi from you insurance company, HDFC Life. I'm calling about your nominee update request. Yes, I submitted  form last week. It's been processed sir. New nominee details are updated. You'll receive confirmation by email. Great, thanks for the update.",insurance_call,Broken-English,0,neutral
982,"Hello sir, this is is from a financial advisory firm. We are offering a 3-year bond with 19% annual returns backed by real estate. 19% is quite high. Who's  issuer? Private NBFC sir, not listed but very reputable. Can I see the RBI or SEBI registration? It's an unlisted instrument sir. Different regulatory category. I'll consult a SEBI-registered advisor before investing...",investment_fraud,Broken-English,1,slightly_suspicious
983,"Hello sir, this is is from a government scholarship helpline. You may be eligible for PM Scholarship. Which scholarship? Sir, for engineering graduates. 50,000 per year. Justt veify Aadhaar last 4 digits. Government scholarship portals ask for full verification online, not over phone. Sir, this is an outreach program— 'Ill apply directly on National Scholarship Portal.",govt_scheme,Broken-English,1,slightly_suspicious
984,"Hello sir, this is from SEBI's investor protection cell. We have detected that you've been a victim of a previous fraud. Yes, I lost money in fake scheme last year. Sir, we now issuing compensation to victims. You'll receive 1.2 lakh. Just pay 5,000 processing fee. Pay to receive compensation from SEBI? That's not how it works. Sir, this is a new scheme— SEBI doesn't charge for compensation. This scam.",bank_fraud,Broken-English,2,scam
985,"Hello, I'm calling from aapka bank's loan recovery department. You have an unpaid loan of 45,000 rupees. I don't have any loan with you. Sir, this is an old personal loan. Pay now or face legal proceedings. Send me official documentation. Sir, we'll send agents to your home if not paid today. I'll contact my bank branch directly. If I don't have a loan, this is fraud.",bank_fraud,Hindi-English,2,scam
986,"Hello, I'm calling from you bank's loan recovery department. You have an unpaid loan of 45,000 rupees. I don't have any loan with you. Sir, this is is an old personal loan. Pay now or face legal proceedings. Send me official documentation. Sir, we'll send agents to your home if not paid today. I'll contact my bank branch directly. If I don't have a loan, this is fraud.",bank_fraud,Broken-English,2,scam
987,"Hello madam, you Paytm wallet has been suspended due to suspicious activity. What activity? Three failed login attempts madam. Share OTP to reactivate. OTP to reactivate my account? Paytm will ask me to do that on their official app, not on a call. Madam urgent hai— I'm opening  Paytm app myself. Goodbye...",bank_fraud,Broken-English,2,scam
988,"Hello sir, this is from the RTO. aapka vehicle has challan pending of 8,500 rupees. For what violation? Red light violation sir. Pay via link we'll send you to avoid court summons. I'll check on Parivahan.gov.in myself. Challans can be paid there directly. Sir the link is faster— I'll use the official portal only. Thank you.",govt_scheme,Hindi-English,2,scam
989,"Hello sir, this is is from RTO. Your vehicle challan pending of 8,500 rupees. For what violation? Red light violation sir. Pay via link we'll send you to avoid court summons. I'll check on Parivahan.gov.in myself. Challans can be paid there directly. Sir the link faster— I'll use the official portal only. Thank you.",govt_scheme,Broken-English,2,scam
990,"Hello, congratulations yaar! Tumhara selection ho gaya ek MNC mein, 60,000 monthly. Maine apply nahi kiya tha. Bhai, LinkedIn se shortlist hua hai tera. Koi interview nahi? Direct joining hai bas 3,500 ka registration fee dena hoga. Paise deke job? Yeh definitely fraud hai.",job_scam,Hindi-English,2,scam
991,"Hello sir, congratulations! You are selected for work frm home data entry job. Salary is 40,000 per month. I not applied for any job. Sir, your profile is shortlisted from Naukri. No interview needed. Just pay 2000 registration fee to confirm joining. Pay to get job? This is scam. Sir, company policy is. No, I am reporting this number.",job_scam,Broken-English,2,scam
992,"Hello sir, you electricity smart meter has reported a fault. An engineer will visit today. Okay, what time? Between 2 and 4 PM sir. The visit is is free but there's a 500 rupee parts replacement fee. I should verify this. What's your department number? 1800-xxx-xxx sir. I'll call  BESCOM official number to confirm before allowing any visit.",utility_scam,Broken-English,1,slightly_suspicious
993,"Hello madam, I'm calling from COVID-19 booster dose helpline. You are eligible for you booster. How do I get it? You can walk in to your nearest government vaccination center. No appointment needed. Thank you, I'll go tomorrow. Please carry your vaccination certificate and Aadhaar for verification at the center.",genuine_service,Broken-English,0,neutral
994,"Hello sir, I am from  Voter ID helpline. Your voter ID correction request has been processed. How long will it take to reflect? Sir, 10 to 15 working days. You can track on the NVSP portal. Thank you for the update.",genuine_service,Broken-English,0,neutral
995,"Hello, this is is from a leading stock market training academy. Our 2-day workshop guarantees you'll earn 1 lakh per month from trading. Guaranteed income from trading? Yes sir, our algorithm-based strategy has 100% success rate. No trading strategy guarantees profit. That's against SEBI regulations. Sir this is education only— I'll verify with SEBI's registered educators list.",investment_fraud,Broken-English,1,slightly_suspicious
996,"Hello, this is Rohan from an online pharmacy. aapka recent prescription shows you need monthly refills. We can auto-deliver at 30% discount. How did you get my prescription? Sir, we have a tie-up with your doctor's clinic. I never authorized sharing my prescription. This seems like a data privacy issue. Sir it's standard— I'll verify with my doctor directly.",social_engineering,Hindi-English,2,scam
997,"Hello, this is is Rohan from an online pharmacy. Your recent prescription shows you need monthly refills. We can auto-deliver at 30% discount. How did you get my prescription? Sir, we have a tie-up with you doctor's clinic. I never authorized sharing my prescription. This seems like a data privacy issue. Sir it's standard— I'll verify with my doctor directly.",social_engineering,Broken-English,2,scam
998,"Hello sir, this is is from Dream11. You have unclaimed winnings of 3,200 rupees. How do I withdraw? Sir, just verify you account with  OTP sent to your number. The OTP says it's for bank transaction. Sir, withdrawal system uses that wording. No, this is clearly a deduction OTP not a credit. Goodbye.",refund_scam,Broken-English,2,scam
999,"Hello sir, Swiggy refund department. aapka order last night had quality issue. Refund 320 rupees. haan the food was bad. Sir, just confirm your UPI ID for instant refund. UPI ID? Yes sir, we'll credit directly. Swiggy credits to original payment method automatically. I'll raise a ticket on the app.",refund_scam,Hindi-English,1,slightly_suspicious
1000,"Hello, this is from NGO supporting flood victims in Assam. Can you donate? Of course. Which NGO? Assam Care Foundation. Let me search for it... I can't find it anywhere. We're new sir. I'll donate via PM Relief Fund or verified NGO on GiveIndia. Sorry.",donation_scam,Broken-English,1,slightly_suspicious
1001,"Hello sir, I am calling from you home loan provider. There is is a foreclosure notice being issued. What? I'm current on all payments! Sir, there was a processing error in your last 3 EMIs. Pay 85,000 immediately to close  issue. I have receipts for all payments. Send me a formal notice. Sir, notice takes time. By then account is affected— I'm visiting the branch. This call is suspicious.",bank_fraud,Broken-English,2,scam
1002,"eHllo, this is an automated message from TRAI. aapka mobile number will be permanently disconnected in 4 hours.. To avoid this, press 1. (presses 1) Hello sir. To cancel the disconnection, please share your Aadhaar number for re-verification. TRAI doesn't work this way. This is a scam robocall.",sim_block_scam,Hindi-English,2,scam
1003,"Hello, this is is an automated message from TRAI. Your mobile number will be permanently disconnected in 4 hours. To avoid this, press 1. (presses 1) Hello sir. To cancel  disconnection, please share you Aadhaar number for re-verification. TRAI doesn't work this way. This is a scam robocall.",sim_block_scam,Broken-English,2,scam
1004,"Hello sir, this is is from Instagram verification team. Your account has been flagged. Flagged for what? Suspicious login sir. Share OTP to um... prevent account deletion. Instagram communicates through app itself, not via phone calls. Sir this is look, a new process— Blocking this number.",tech_support,Broken-English,2,scam
1005,"Hello sir, Windows license has expired on you computer. Your data will be wiped in 24 hours. Really? Yes sir. Call this number: 1800-xxx-xxx for Microsoft support. Microsoft sends license notices via email, not robocalls. This is a scam.",tech_support,Broken-English,2,scam
1006,"Hello sir, I'm from  pension department. Your pension for the last 3 months has not been credited due to a KYC lapse. Oh, what should I do? Sir, share you pension account number and Aadhaar to reactivate. Why would you need that over phone? I'll visit the pension office directly. Sir, this is is faster— No, I'll verify in person.",bank_fraud,Broken-English,2,scam
1007,"Hello sir, this is is from Indian Oil's loyalty program. Your 12,000 fuel points are about to expire. How do I use them? Sir, call our redemption number and share you card details. I'll redeem via  official XTRAPOWER app. Not comfortable sharing card details on a call.",bank_fraud,Broken-English,2,scam
1008,"Hello, this is is from  census department. We are conducting a household survey for the 2025 census. Okay, go ahead. How many members in you house, and what is your total monthly household income? I'm fine sharing family size, but I'd prefer not to share income with an unknown caller. Sir, it's confidential. I'll respond through the official census portal link from the government website.",survey_call,Broken-English,0,neutral
1009,"Hello sir, this is from Netflix billing. aapka subscription failed to renew. Oh no. Sir, to reactivate, share your card number and CVV. Netflix never asks for card details over call. I'll update payment on the Netflix website. Sir, account will be deleted— Thank you, goodbye.",bank_fraud,Hindi-English,2,scam
1010,"Hello sir, this is is from Netflix billing. Your subscription failed to renew. Oh no. Sir, to reactivate, share you card number and CVV. Netflix never asks for card details over call. I'll update payment on  Netflix website. Sir, account will be deleted— Thank you, goodbye.",bank_fraud,Broken-English,2,scam
1011,"Hello, is this Mr. Krishnamurthy? haan. Sir, this is from the NPCI. Your UPI ID has been cloned by a fraudster. Oh! How? Sir, to block the uh... clone, confirm your UPI PIN. UPI PIN is never to be shared with anyone, basically, including NPCI. This is a fraud call.",bank_fraud,Broken-English,2,scam
1012,"Hello, basically, is is this Mr. Krishnamurthy? Yes. Sir, this is from NPCI. Your UPI ID has been cloned by a fraudster. Oh! How? Sir, to block the clone, confirm you UPI PIN. UPI PIN is never to be shared with anyone, including NPCI. This is a fraud actually, call.",bank_fraud,Broken-English,2,scam
1013,"Hello sir, I represent a charity running schools in rural Rajasthan. Can you donate? What's  organization name? Shiksha Seva Foundation. Let me look it up on Ngo.gov.in... I don't see it listed. We may not be on that portal yet. I'll donate only to verified NGOs. Please send me registration documents by email first.",donation_scam,Broken-English,1,slightly_suspicious
1014,"Namaste, is is this Dr. Raghunath? No, wrong number. Apologies sir! Wrong number. Have a good day. No problem.",genuine_service,Broken-English,0,neutral
1015,"Hello sir, I'm calling from HDFC Bank feedback team. Do you have a minute to rate you recent branch experience? look, Sure. On a scale of 1 to 5, how would you rate the service? 4, the staff was helpful. Any suggestions? Maybe faster queuing. Thank you sir, your feedback is is noted.",genuine_service,Broken-English,0,neutral
1016,"Good morning, this is is from  UIDAI helpline. Your Aadhaar update request for mobile number change has been processed. How long will it take to reflect? Within 24 to 72 hours sir. You can verify on the myAadhaar portal. Thank you.",genuine_service,Broken-English,0,neutral
1017,"Good day sir, maddam Main FASTag helpline se bol raha hoon. Aapka FASTag recharge process mein error aayaa. Maine haal Greetings mein recharge kiya like tha. Haan sir, amount money back um hoga. secuurity code submit actually karein. FASTag refund ke liye OTP kyun? Verification ke liye. Main NHAI helpline se connfirm karunga. Aap suspicious lagte ho.",bank_fraud,Hindi-English,2,scam
1018,"Vanakkam sir, naan NPCI-la irundhu call pannuren Unga RuPay madam card-la 8000 reward points expire aaguthu Eppadi redeem pannuvein? Sir, OTP share pannunga OTP share pannuvaa reward-ku? Bank portal-la check pannuvein",bank_fraud,Tamil-English,2,scam
1019,"sir Hey sir, naan custom department-la irundhu officer Rajan pesuren. Unga name-la parcel-la drugs kandupidichirukkom. Enna? Parcel naan anuppalai. Sir, case close panna 1.2 lakh pay pannunga. Customs officer ippadi phone-la money kelttu maatanga. 1930-kuu report panruven.",digital_arrest_scam,Tamil-English,2,scam
1020,"Hey sir, naan TCS IT helpdesk-la irundhu Karthik pesuren. Haan boliye. Sir, unga laptop remote access request approve aayiruchu. Anydesk install aayirucha? basically Haan install aayiruchu. basically Sir, ID give pannunga, naan connect pannuren and conceern resolve pannuren. actually Ok. ID uh 123456789. Connected sir. Checking like the issue now. Browser cache clear panrom!!!",tech_support,Tamil-English,2,scam
1021,Namaste sir main ek company mein quality checker ki job offer sir kar raha hoon Work from actually home 45000 monthly Kya karna hoga? Products review okay likhne basicallyy honge Pehle 5000 ka training material kharidna hoga Training ke liye paise? Genuine commpany training provide karti hai Yeh fraud hai,job_scam,Hindi-English,2,scam
1022,"Good day sir, uh this is a call okay from Meesho. Your recent sale proceeds of 2,400 rupees are on hold. Why? There's a seeller verification pending. send your bank uh security code to release see the amount. OTP to release my own money? Yes sir, staandard verification. I'll contact Meesho like through the official app. This seems off.",refund_scam,English,2,scam
1023,Greetings madam join our Telegram channel for stock tips. 300% profit in one month guaranteed. That's not possible in regulated markets. Madam inside information we have. Inside trading is illegal. And 300% is a red flag for a Ponzi scheme. Blocking.,investment_fraud,English,2,scam
1024,"Hello sir, I'm ccalling about a fantastic online casino opportunity where you can sir triple your money in 7 days. That sounds madam illegaal. Sir, it's completely legal in our like jurisdiction. Only 10,000 investment required. Online gambling investment calls are scams. Blocking your number.",investment_fraud,English,2,scam
1025,Hello sir naan sir poliice departtment-la irundhu call pannuren Unga naam drugs case-la irukku Enna? Naan oru drug use pannalaye Sir FIR file aayiruchu But settle panna 50000 pay sir pannunga Police ippadi call pannaalaam cash kelkka maatanga Complaint panruven idha pathi,digital_arrest_scam,Tamil-English,2,scam
